reach_id_v17b,group
75165000361,calibration
75165000441,calibration
75165000571,calibration
75165000591,calibration
75165000701,calibration
75167000111,calibration
75168000021,calibration
75169000031,calibration
75181000081,calibration
75181000161,calibration
75181000271,validation
75181000371,calibration
75181000401,calibration
75181000471,validation
75216500221,calibration
75216500241,calibration
75216500261,calibration
75216500334,calibration
75216500371,calibration
75216500401,calibration
75216500461,calibration
75216500481,calibration
75216500511,calibration
75216700021,calibration
75216900051,validation
75216900081,calibration
75216900091,calibration
75216900101,validation
75216900141,validation
75216900181,calibration
75217500051,validation
75217700051,validation
75219100821,calibration
75219100883,calibration
75219100921,calibration
75219100941,calibration
75219100951,validation
75219300011,calibration
75219500011,calibration
75219500021,calibration
75219500041,calibration
75219500051,calibration
75219500061,calibration
75219500091,calibration
75219500101,calibration
75219500151,calibration
75219600011,calibration
75219600031,calibration
75219600061,validation
75219600091,calibration
75219700031,calibration
75219700041,calibration
75219700071,calibration
75219700091,calibration
75219900081,calibration
77210000175,validation
77210000185,calibration
77221100021,calibration
77221300021,calibration
77221700021,calibration
77222200011,calibration
77222200211,calibration
77222300011,calibration
77222300021,calibration
77231000011,calibration
77231000031,calibration
77231000051,calibration
77231000121,validation
77231000134,calibration
77231000214,calibration
77231000244,calibration
77233000274,calibration
77234100031,calibration
77235000131,validation
77239000071,calibration
77250000051,calibration
77260100161,calibration
77260300081,validation
77260300121,calibration
77260500071,calibration
77260500101,calibration
77260600011,calibration
77260600044,calibration
77260600051,calibration
77260600111,calibration
77260600141,calibration
77260700011,calibration
77260700031,calibration
77260900021,calibration
77260900081,validation
77280100081,calibration
77280100131,calibration
77280200011,calibration
77280200051,validation
77280300061,calibration
77280400041,calibration
77280400111,calibration
77280400191,validation
77280400321,calibration
77280400351,calibration
77280500021,calibration
77280500091,calibration
77280500171,validation
77280600011,calibration
77280600031,validation
77280700041,calibration
77280800021,validation
77280800031,calibration
77280900051,calibration
77280900091,calibration
77291000081,calibration
77291000181,calibration
77292000071,calibration
77295000011,validation
77295000121,calibration
77296000051,calibration
77296000121,calibration
77296000161,calibration
77296000181,validation
77296000221,calibration
77296000251,calibration
77296000301,validation
77297000131,calibration
77299000041,calibration
77299000131,calibration
77299000171,calibration
77299000231,validation
77442300081,calibration
77442500021,validation
77442500031,calibration
77444000041,calibration
77445000021,calibration
77446000061,validation
77449100031,calibration
77449100061,calibration
77449300101,calibration
77449500051,validation
77449500211,calibration
77449700061,calibration
77449700121,validation
77460000031,calibration
77460000091,validation
77480100011,calibration
77480200021,calibration
77480300021,calibration
77480300101,validation
77480700011,calibration
77480700091,calibration
77480700111,calibration
77480700171,calibration
78100200061,calibration
78100200231,calibration
78100200301,calibration
78100200321,calibration
78100200341,calibration
78100200371,calibration
78100200401,calibration
78100600071,calibration
78100600181,validation
78100600251,calibration
78210000035,calibration
78210000171,validation
78210000201,validation
78210000304,calibration
78210000351,calibration
78210000401,calibration
78220000021,calibration
78220000081,calibration
78220000131,calibration
78220000201,calibration
78220000211,calibration
78220000261,calibration
78220000301,validation
78220000351,calibration
78220000361,calibration
78220000391,calibration
78220000401,calibration
78220000441,calibration
78220000471,calibration
78220000501,calibration
78220000531,calibration
78220000541,validation
78230000023,validation
78230000351,calibration
78240000011,calibration
78240000124,validation
78250200041,calibration
78261200051,calibration
78261200071,calibration
78261200141,calibration
78261200191,calibration
78261300101,calibration
78261500083,calibration
78261500121,calibration
78261700084,validation
78262000031,calibration
78262000081,calibration
78263000031,calibration
78263000101,calibration
78264000074,calibration
78264000113,calibration
78264000141,calibration
78264000161,calibration
78264000191,validation
78264000251,validation
78264000301,calibration
78265000191,validation
78266100081,calibration
78266100123,calibration
78266100211,calibration
78266300091,calibration
78266300251,validation
78266400021,calibration
78266400071,calibration
78266400181,calibration
78266400201,validation
78266400211,validation
78266400291,calibration
78266400421,calibration
78266500041,validation
78266500111,calibration
78266600011,calibration
78266700021,validation
78266800021,calibration
78266800101,calibration
78266900011,calibration
78266900071,calibration
78267000041,calibration
78268200011,calibration
78268400071,calibration
78268500111,calibration
78268500191,validation
78268500211,calibration
78268500271,calibration
78268700061,calibration
78269500071,validation
78269600011,calibration
78269700011,calibration
78270600021,calibration
78270600051,calibration
78270600061,calibration
78270600131,calibration
78270600221,calibration
78270600471,calibration
78270700031,calibration
78270800051,calibration
78270900011,calibration
78280100061,calibration
78280300071,calibration
78280500021,calibration
78280500081,calibration
78291000071,calibration
78291000231,calibration
78291000261,calibration
78291000301,calibration
78291000341,calibration
78291000431,calibration
78293000031,validation
78296000041,calibration
78297000081,calibration
78297000141,calibration
78299100081,calibration
78299100101,validation
78299100131,calibration
78299500031,validation
78299500061,calibration
78299500121,calibration
78299500291,calibration
78299500393,calibration
78299500461,calibration
78299700011,calibration
78299700071,calibration
78299700131,calibration
78299700171,calibration
78299800011,validation
78299800081,calibration
78299800161,calibration
78299800284,calibration
78299800351,calibration
78299800411,calibration
78299800451,calibration
78299800484,calibration
78299900011,calibration
78299900031,calibration
78299900081,validation
78299900131,calibration
78299900151,calibration
78299900191,calibration
78299900211,calibration
78310200065,validation
78310200105,calibration
78310300031,validation
78310300111,validation
78310300171,calibration
78310600021,calibration
78310600061,validation
78310600084,calibration
78310600111,calibration
78310600161,calibration
78310700151,validation
78310800031,calibration
78310800071,calibration
78310800091,calibration
78310800171,calibration
78310800181,validation
78310800191,calibration
78321000063,calibration
78321000121,validation
78321000211,calibration
78321000353,calibration
78321000401,calibration
78322100041,calibration
78322500031,calibration
78322600031,calibration
78322600061,validation
78322600091,validation
78322600181,calibration
78322700041,calibration
78322800011,validation
78322900101,calibration
78323000051,validation
78323000121,calibration
78324000061,calibration
78324000101,calibration
78324000173,validation
78324000321,calibration
78325000091,calibration
78325000221,calibration
78328300041,calibration
78328400061,calibration
78328400073,calibration
78328500051,calibration
78328700071,validation
78329100021,calibration
78329600041,calibration
78329700021,calibration
78329900221,calibration
78331000051,calibration
78331000111,calibration
78336000041,calibration
78340200031,calibration
78340400021,validation
78340500021,calibration
78340600091,calibration
78340600121,calibration
78340600231,calibration
78340700051,calibration
78360000041,calibration
78380100031,validation
78380200011,validation
78380300161,calibration
78390400085,calibration
78390800035,calibration
81110200041,calibration
81110200231,calibration
81120100061,calibration
81120400591,validation
81130400031,calibration
81130400051,calibration
81130400103,validation
81130600031,calibration
81130800011,calibration
81140400011,calibration
81140700041,calibration
81158000751,calibration
81160600081,calibration
81181900091,calibration
81185000041,calibration
81210300031,calibration
81220100421,validation
81247100021,validation
81250100171,calibration
81260600021,calibration
81260900151,validation
81270400081,calibration
81270500211,calibration
81270600061,calibration
81270700071,calibration
81280100011,validation
81280200011,calibration
81280600221,validation
81280900051,calibration
81292400091,calibration
81292900081,calibration
81293000021,calibration
81294100051,calibration
81294700081,calibration
81294700121,validation
81294800011,calibration
81294800251,calibration
81296000131,calibration
81298200041,calibration
81299000341,validation
81310200051,calibration
81320300021,calibration
81350100361,validation
81380500041,validation
81390200031,calibration
81390400151,validation
81390900161,calibration
82212100091,calibration
82212200011,calibration
82212400161,calibration
82212700031,validation
82212800151,calibration
82213000091,calibration
82214000081,calibration
82216000031,calibration
82218000091,calibration
82219000101,calibration
82219000351,calibration
82221000081,calibration
82234000071,calibration
82236000041,calibration
82237000091,calibration
82239000081,validation
82241000021,calibration
82242400011,calibration
82242700031,validation
82243000101,validation
82244000041,validation
82246600011,calibration
82246600411,calibration
82247200081,calibration
82247500081,calibration
82249200251,calibration
82249500031,calibration
82249900051,calibration
82252000041,calibration
82254100141,calibration
82254500051,calibration
82256000041,calibration
82262400121,validation
82270000261,calibration
82284200071,calibration
82284500143,calibration
82285000041,calibration
82285000201,calibration
82286100021,calibration
82287000301,validation
82289200081,calibration
82289600031,calibration
82289800011,validation
82289900081,calibration
82289900161,calibration
82291000191,calibration
82293300011,calibration
82293900081,calibration
82294100061,calibration
82294200041,calibration
82294600051,calibration
82295000071,calibration
82295000191,calibration
82297100011,calibration
82297200061,validation
82297200091,calibration
82297200171,calibration
82297300011,calibration
82297600021,calibration
82298000091,validation
82298000301,calibration
82299200061,calibration
82299700051,calibration
82304100151,calibration
83120300021,calibration
83130600011,validation
83160000111,calibration
83188000031,calibration
83189000071,calibration
83243000133,calibration
83244100081,calibration
85203100691,calibration
