reach_id_v17b,station_id,basin_id,runoff_region,group,fold_id,fold_applicable,split_version,seed,n_valid_q,eligible_for_split,station_index,station_candidates_on_reach,source,river_name,lat,lon,facc,facc_bin,dist_out,network_position_bin,spatial_isolation_km,nearest_calibration_km,validation_strategy,validation_selection_order,n_calibration_gages,n_validation_gages,n_calibration_regions,gage_facc_coverage,gage_network_coverage,independent_validation_available,bias_eligible,bias_eligibility_stage,postfit_bias_checks_required,bias_ineligible_reason,identifiability_class,recommended_mode,svs_reach_variable
62444500041,22680000,6244,624445,calibration,1,True,basin_stratified_v2,42,821,True,1184,1,ANA,Rio Novo,-9.9953,-47.4725,13181.627673514991,facc_q2,1612964.3416184434,dist_q1,22.427542097632934,,dense_coverage_spatial_holdout,,13,3,9,0.6276421979889849,0.7850015184783562,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62445400041,22250000,6244,624454,calibration,1,True,basin_stratified_v2,42,821,True,1172,1,ANA,Rio Manoel Alves,-11.5328,-48.2886,11414.148299153647,facc_q1,1762890.7416252764,dist_q2,55.249276567382914,,dense_coverage_spatial_holdout,,13,3,9,0.6276421979889849,0.7850015184783562,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62445400101,22220000,6244,624454,calibration,1,True,basin_stratified_v2,42,683,True,1165,1,ANA,Rio Manoel Alves,-11.7586,-47.8367,8935.5259,facc_q1,1836925.1341030428,dist_q2,55.249276567382914,,dense_coverage_spatial_holdout,,13,3,9,0.6276421979889849,0.7850015184783562,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62445800031,22150000,6244,624458,calibration,1,True,basin_stratified_v2,42,797,True,1156,1,ANA,NODATA,-11.9819,-48.6572,14041.276686816553,facc_q2,1831819.6485614602,dist_q2,14.284810379870292,,dense_coverage_spatial_holdout,,13,3,9,0.6276421979889849,0.7850015184783562,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62445800071,22100000,6244,624458,calibration,1,True,basin_stratified_v2,42,817,True,856,1,ANA,NODATA,-12.3922,-48.7117,8010.474070844529,facc_q1,1908892.919417808,dist_q3,45.41455902793047,,dense_coverage_spatial_holdout,,13,3,9,0.6276421979889849,0.7850015184783562,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62445900023,22050001,6244,624459,calibration,1,True,basin_stratified_v2,42,821,True,853,1,ANA,Rio Tocantins,-12.0231,-48.5328,144455.1108,facc_q3,1824844.9968505867,dist_q2,14.284810379870292,,dense_coverage_spatial_holdout,,13,3,9,0.6276421979889849,0.7850015184783562,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62446500021,21500000,6244,624465,validation,1,True,basin_stratified_v2,42,821,True,830,1,ANA,NODATA,-13.7625,-46.8375,28500.201193295114,facc_q2,2233137.6495762626,dist_q3,87.80495354944634,87.80495354944634,dense_coverage_spatial_holdout,3,13,3,9,0.6276421979889849,0.7850015184783562,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62446600111,21300000,6244,624466,calibration,1,True,basin_stratified_v2,42,759,True,829,1,ANA,Rio Corrente,-14.4769,-46.4906,2960.6299221232784,facc_q0,2436352.250632417,dist_q3,87.80495354944634,,dense_coverage_spatial_holdout,,13,3,9,0.6276421979889849,0.7850015184783562,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62449000231,20200000,6244,624490,validation,1,True,basin_stratified_v2,42,790,True,819,1,ANA,Rio Uru,-15.4961,-49.6908,3704.202356740969,facc_q0,2528512.61189994,dist_q3,360.94583435552045,360.94583435552045,dense_coverage_spatial_holdout,1,13,3,9,0.6276421979889849,0.7850015184783562,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62451100061,28850000,6245,624511,calibration,1,True,basin_stratified_v2,42,821,True,1573,1,ANA,Araguaia River,-5.6514,-48.1325,891976.4521,facc_q3,842991.8995671833,dist_q0,95.71938386784905,,dense_coverage_spatial_holdout,,4,1,4,0.6782300687812081,0.7273511704380783,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62451300041,28300000,6245,624513,calibration,1,True,basin_stratified_v2,42,766,True,1559,1,ANA,Araguaia River,-6.4097,-48.5422,878360.9986,facc_q2,992566.5540339944,dist_q0,30.213984701608858,,dense_coverage_spatial_holdout,,4,1,4,0.6782300687812081,0.7273511704380783,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62451400021,28240000,6245,624514,calibration,1,True,basin_stratified_v2,42,670,True,1549,1,ANA,Rio Lontra,-6.6717,-48.4697,3309.8448140790974,facc_q0,1062947.4821863638,dist_q1,30.213984701608858,,dense_coverage_spatial_holdout,,4,1,4,0.6782300687812081,0.7273511704380783,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62453000081,27500000,6245,624530,validation,1,True,basin_stratified_v2,42,821,True,1525,1,ANA,Araguaia River,-8.2694,-49.2594,818508.9629,facc_q1,1271036.6997739458,dist_q2,158.2857813961921,158.2857813961921,dense_coverage_spatial_holdout,1,4,1,4,0.6782300687812081,0.7273511704380783,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62458000051,27110000,6245,624580,calibration,1,True,basin_stratified_v2,42,790,True,1503,1,ANA,NODATA,-9.5003,-49.9831,6195.3335,facc_q0,1456816.832680548,dist_q3,158.2857813961921,,dense_coverage_spatial_holdout,,4,1,4,0.6782300687812081,0.7273511704380783,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62460500051,26800000,6246,624605,calibration,1,True,basin_stratified_v2,42,762,True,1501,1,ANA,NODATA,-10.5647,-49.9342,73480.8143,facc_q3,1616149.138238905,dist_q0,26.40775305718877,,dense_coverage_spatial_holdout,,5,1,3,0.26173402829206255,0.5460143124408511,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62460600231,26730000,6246,624606,calibration,1,True,basin_stratified_v2,42,821,True,1489,1,ANA,NODATA,-11.8392,-49.7711,10220.947862258534,facc_q1,1915006.1903296013,dist_q3,34.679665576950946,,dense_coverage_spatial_holdout,,5,1,3,0.26173402829206255,0.5460143124408511,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62460600321,26720000,6246,624606,validation,1,True,basin_stratified_v2,42,821,True,1485,1,ANA,NODATA,-12.4178,-49.5892,6889.817370507198,facc_q0,2041874.8381951835,dist_q3,52.73167006045795,52.73167006045795,dense_coverage_spatial_holdout,1,5,1,3,0.26173402829206255,0.5460143124408511,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62460900031,26713000,6246,624609,calibration,1,True,basin_stratified_v2,42,700,True,1482,1,ANA,NODATA,-10.8014,-49.9539,13016.7224,facc_q3,1666762.2404692955,dist_q0,26.40775305718877,,dense_coverage_spatial_holdout,,5,1,3,0.26173402829206255,0.5460143124408511,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62460900121,26711000,6246,624609,calibration,1,True,basin_stratified_v2,42,771,True,1480,1,ANA,NODATA,-11.4644,-50.0078,11272.0683,facc_q2,1786805.8805975378,dist_q1,49.00366261411342,,dense_coverage_spatial_holdout,,5,1,3,0.26173402829206255,0.5460143124408511,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62460900191,26710000,6246,624609,calibration,1,True,basin_stratified_v2,42,782,True,1475,1,ANA,NODATA,-12.0986,-49.9481,9556.0723,facc_q0,1897230.8856408997,dist_q2,34.679665576950946,,dense_coverage_spatial_holdout,,5,1,3,0.26173402829206255,0.5460143124408511,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62470900041,26350000,6247,624709,calibration,1,False,basin_stratified_v2,42,790,True,1471,1,ANA,Araguaia River,-11.6181,-50.6625,567555.4122,facc_q0,1745252.3193117627,dist_q0,,,single_gage_no_independent_validation,,1,0,1,0.0,0.0,False,False,pre_fit_structural_only,True,calibration_gages_lt_3;calibration_regions_lt_2,single_gage,gage_constrained_bias_exploratory_or_hierarchical,reach_id_v17b
62480100091,26300000,6248,624801,validation,1,True,basin_stratified_v2,42,733,True,1467,1,ANA,Rio das Mortes,-12.2919,-50.9636,172052.4717,facc_q3,1845608.416473807,dist_q0,214.76193245966823,214.76193245966823,dense_coverage_spatial_holdout,1,4,1,4,0.2361331253282003,0.2872605286781878,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62480300221,26200000,6248,624803,calibration,1,True,basin_stratified_v2,42,759,True,1453,1,ANA,Rio das Mortes,-14.0867,-51.6964,55517.1698,facc_q2,2158570.994250109,dist_q0,57.09827512889589,,dense_coverage_spatial_holdout,,4,1,4,0.2361331253282003,0.2872605286781878,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62480400041,26150000,6248,624804,calibration,1,True,basin_stratified_v2,42,728,True,1447,1,ANA,NODATA,-14.5997,-51.7197,16752.567,facc_q0,2228207.894816927,dist_q1,57.09827512889589,,dense_coverage_spatial_holdout,,4,1,4,0.2361331253282003,0.2872605286781878,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62480700031,26100000,6248,624807,calibration,1,True,basin_stratified_v2,42,759,True,1441,1,ANA,Rio das Mortes,-14.6725,-52.355,29084.4112,facc_q1,2299685.587629142,dist_q2,68.82757280567886,,dense_coverage_spatial_holdout,,4,1,4,0.2361331253282003,0.2872605286781878,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62480900111,26050000,6248,624809,calibration,1,True,basin_stratified_v2,42,759,True,1438,1,ANA,Rio das Mortes,-15.2492,-53.0558,25082.1486,facc_q0,2438463.3516366044,dist_q3,98.89283086866416,,dense_coverage_spatial_holdout,,4,1,4,0.2361331253282003,0.2872605286781878,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62494000051,25800000,6249,624940,calibration,1,True,basin_stratified_v2,42,772,True,1433,1,ANA,NODATA,-13.5614,-50.4011,16668.5746,facc_q2,2066713.806629598,dist_q0,45.40674344797492,,dense_coverage_spatial_holdout,,12,3,9,0.5722199055467257,0.6034184489491363,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62494000171,25750000,6249,624940,validation,1,True,basin_stratified_v2,42,790,True,1429,1,ANA,NODATA,-13.8986,-49.9514,7619.8239,facc_q1,2204852.7704175967,dist_q0,61.363254061574146,61.363254061574146,dense_coverage_spatial_holdout,2,12,3,9,0.5722199055467257,0.6034184489491363,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62495100031,25700000,6249,624951,calibration,1,True,basin_stratified_v2,42,821,True,1424,1,ANA,Rio Araguaia,-13.6897,-50.8,293306.1799,facc_q3,2057929.8997912388,dist_q0,45.40674344797492,,dense_coverage_spatial_holdout,,12,3,9,0.5722199055467257,0.6034184489491363,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62495300111,25200000,6249,624953,calibration,1,True,basin_stratified_v2,42,821,True,1406,1,ANA,Rio Araguaia,-14.9128,-51.0814,211343.4068,facc_q3,2224257.4325529295,dist_q0,51.01643773385932,,dense_coverage_spatial_holdout,,12,3,9,0.5722199055467257,0.6034184489491363,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62495400161,25130000,6249,624954,validation,1,True,basin_stratified_v2,42,821,True,1401,1,ANA,Rio Vermelho,-15.5358,-50.7047,4415.214828680882,facc_q1,2422984.8568428513,dist_q1,54.02345048594029,54.02345048594029,dense_coverage_spatial_holdout,3,12,3,9,0.5722199055467257,0.6034184489491363,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62495400271,25140000,6249,624954,calibration,1,True,basin_stratified_v2,42,820,True,1403,1,ANA,Ribeirrao da Agua Limpa,-15.3625,-51.1756,3438.524497856528,facc_q0,2321760.5556089086,dist_q1,51.01643773385932,,dense_coverage_spatial_holdout,,12,3,9,0.5722199055467257,0.6034184489491363,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62495600111,24950000,6249,624956,calibration,1,True,basin_stratified_v2,42,821,True,1353,1,ANA,Rio Claro,-15.9397,-51.3575,8948.2181,facc_q1,2471590.8233861676,dist_q2,42.069188186901755,,dense_coverage_spatial_holdout,,12,3,9,0.5722199055467257,0.6034184489491363,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62495600321,24900000,6249,624956,calibration,1,True,basin_stratified_v2,42,549,True,1342,1,ANA,Rio Claro,-16.5125,-50.9967,2085.497369708971,facc_q0,2596672.380129726,dist_q3,55.54667645654142,,dense_coverage_spatial_holdout,,12,3,9,0.5722199055467257,0.6034184489491363,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62495900011,24850000,6249,624959,calibration,1,True,basin_stratified_v2,42,821,True,1337,1,ANA,Rio Araguaia,-15.7381,-51.8281,82074.8918,facc_q3,2406843.4849383333,dist_q1,17.06304431691677,,dense_coverage_spatial_holdout,,12,3,9,0.5722199055467257,0.6034184489491363,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62496000021,24800000,6249,624960,calibration,1,True,basin_stratified_v2,42,790,True,1333,1,ANA,NODATA,-15.8897,-51.8528,11994.817097331768,facc_q2,2427393.090818284,dist_q1,17.06304431691677,,dense_coverage_spatial_holdout,,12,3,9,0.5722199055467257,0.6034184489491363,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62496000091,24750000,6249,624960,calibration,1,True,basin_stratified_v2,42,821,True,1325,1,ANA,NODATA,-16.3025,-51.4692,6515.566451161069,facc_q1,2526456.097136925,dist_q3,42.069188186901755,,dense_coverage_spatial_holdout,,12,3,9,0.5722199055467257,0.6034184489491363,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62497000041,24700000,6249,624970,calibration,1,True,basin_stratified_v2,42,821,True,1322,1,ANA,Rio Araguaia,-15.8914,-52.2278,43616.7685,facc_q3,2456641.5772607694,dist_q2,40.10516199404527,,dense_coverage_spatial_holdout,,12,3,9,0.5722199055467257,0.6034184489491363,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62498000151,24500000,6249,624980,validation,1,True,basin_stratified_v2,42,821,True,1319,1,ANA,NODATA,-16.0778,-53.5481,3872.485,facc_q0,2681988.6555619747,dist_q3,107.51240827703842,107.51240827703842,dense_coverage_spatial_holdout,1,12,3,9,0.5722199055467257,0.6034184489491363,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62499000041,24200000,6249,624990,calibration,1,True,basin_stratified_v2,42,565,True,1307,1,ANA,Rio Araguaia,-16.2006,-52.5497,22728.716,facc_q2,2517829.096905854,dist_q2,48.63525883516373,,dense_coverage_spatial_holdout,,12,3,9,0.5722199055467257,0.6034184489491363,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62499000311,24196000,6249,624990,calibration,1,True,basin_stratified_v2,42,821,True,1301,1,ANA,Rio do Peixe,-16.7186,-52.3322,1778.1236658905684,facc_q0,2681021.0932401405,dist_q3,62.093474825188835,,dense_coverage_spatial_holdout,,12,3,9,0.5722199055467257,0.6034184489491363,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
62500400311,31020000,6250,625004,validation,1,True,basin_stratified_v2,42,227,True,1631,1,ANA,Rio Moju,-3.5128,-49.2133,5250.527980119565,facc_q1,571110.7190853033,dist_q2,132.0613644979244,132.0613644979244,dense_coverage_spatial_holdout,1,4,1,1,0.17985987203889078,0.21214878107316623,True,False,pre_fit_structural_only,True,calibration_regions_lt_2,dense_gage,gage_or_correlation_with_strong_bias_prior,reach_id_v17b
62500600301,31700000,6250,625006,calibration,1,True,basin_stratified_v2,42,790,True,1705,1,ANA,Rio Capim,-2.5128,-47.7681,32925.65531366593,facc_q3,442178.3859090619,dist_q0,77.82594771121619,,dense_coverage_spatial_holdout,,4,1,1,0.17985987203889078,0.21214878107316623,True,False,pre_fit_structural_only,True,calibration_regions_lt_2,dense_gage,gage_or_correlation_with_strong_bias_prior,reach_id_v17b
62500600461,31680000,6250,625006,calibration,1,True,basin_stratified_v2,42,821,True,1697,1,ANA,Rio Capim,-3.1372,-48.0847,25957.652038174376,facc_q2,631349.201202261,dist_q3,77.82594771121619,,dense_coverage_spatial_holdout,,4,1,1,0.17985987203889078,0.21214878107316623,True,False,pre_fit_structural_only,True,calibration_regions_lt_2,dense_gage,gage_or_correlation_with_strong_bias_prior,reach_id_v17b
62500600811,31520000,6250,625006,calibration,1,True,basin_stratified_v2,42,761,True,1695,1,ANA,NODATA,-1.5406,-47.0656,4763.131239139311,facc_q0,418782.8121441067,dist_q0,36.303174871063675,,dense_coverage_spatial_holdout,,4,1,1,0.17985987203889078,0.21214878107316623,True,False,pre_fit_structural_only,True,calibration_regions_lt_2,dense_gage,gage_or_correlation_with_strong_bias_prior,reach_id_v17b
62500600881,31490000,6250,625006,calibration,1,True,basin_stratified_v2,42,821,True,1689,1,ANA,NODATA,-1.8669,-47.0547,3215.1801341616,facc_q0,498885.4885850832,dist_q1,36.303174871063675,,dense_coverage_spatial_holdout,,4,1,1,0.17985987203889078,0.21214878107316623,True,False,pre_fit_structural_only,True,calibration_regions_lt_2,dense_gage,gage_or_correlation_with_strong_bias_prior,reach_id_v17b
63101000181,32450002,6310,631010,calibration,1,True,basin_stratified_v2,42,821,True,1716,1,ANA,NODATA,-1.7353,-46.5914,2958.021067371588,facc_q0,140282.667139996,dist_q0,31.44718614679661,,dense_coverage_spatial_holdout,,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63102100081,32620000,6310,631021,calibration,1,True,basin_stratified_v2,42,821,True,1733,1,ANA,Rio Gurupi,-1.8006,-46.3161,33033.63308961611,facc_q3,103532.01327040882,dist_q0,31.44718614679661,,dense_coverage_spatial_holdout,,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63102200031,32550000,6310,631022,calibration,1,True,basin_stratified_v2,42,790,True,1729,1,ANA,Rio Uraim,-2.7717,-46.8028,4882.054500258265,facc_q0,329372.29297737475,dist_q1,61.11994691105203,,dense_coverage_spatial_holdout,,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63102300091,32540000,6310,631023,validation,1,True,basin_stratified_v2,42,821,True,1726,1,ANA,Rio Gurupi,-3.3197,-46.8456,14705.637174517418,facc_q1,454040.2612343911,dist_q2,61.11994691105203,61.11994691105203,dense_coverage_spatial_holdout,4,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63103400271,32830000,6310,631034,calibration,1,True,basin_stratified_v2,42,938,True,1749,1,ANA,NODATA,-2.9442,-45.6672,4150.290886890956,facc_q0,348950.81412740663,dist_q1,82.63274180378164,,dense_coverage_spatial_holdout,,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63104300171,33190000,6310,631043,calibration,1,True,basin_stratified_v2,42,943,True,1775,1,ANA,NODATA,-3.6597,-45.4661,25197.56640625,facc_q2,388236.51481525344,dist_q1,30.228273934907765,,dense_coverage_spatial_holdout,,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63104900011,33070000,6310,631049,validation,1,True,basin_stratified_v2,42,941,True,1763,1,ANA,NODATA,-4.2008,-46.4872,11046.196612837488,facc_q0,579836.016801883,dist_q3,105.73668489561811,128.26187964981293,dense_coverage_spatial_holdout,1,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63106200071,33380000,6310,631062,calibration,1,True,basin_stratified_v2,42,939,True,1851,1,ANA,NODATA,-3.7722,-45.2181,20184.911277188483,facc_q1,360413.82831833884,dist_q1,30.228273934907765,,dense_coverage_spatial_holdout,,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63106200161,33365500,6310,631062,calibration,1,True,basin_stratified_v2,42,518,True,1843,1,ANA,NODATA,-4.4608,-45.3175,16895.471844276686,facc_q1,478572.85180001153,dist_q2,8.576182233923197,,dense_coverage_spatial_holdout,,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63106200171,33365000,6310,631062,calibration,1,True,basin_stratified_v2,42,434,True,1834,1,ANA,NODATA,-4.5372,-45.3281,16511.666169241573,facc_q1,488902.14883543906,dist_q3,8.576182233923197,,dense_coverage_spatial_holdout,,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63106500031,33290000,6310,631065,calibration,1,True,basin_stratified_v2,42,943,True,1823,1,ANA,Rio Mearim,-4.2194,-44.7653,25190.93164529025,facc_q2,423122.407785588,dist_q2,19.46570923088284,,dense_coverage_spatial_holdout,,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63106500051,33286000,6310,631065,calibration,1,True,basin_stratified_v2,42,943,True,1820,1,ANA,Rio Mearim,-4.37,-44.6758,24336.684542051848,facc_q2,450848.6710320779,dist_q2,19.46570923088284,,dense_coverage_spatial_holdout,,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63106500101,33281000,6310,631065,calibration,1,True,basin_stratified_v2,42,943,True,1813,1,ANA,Rio Mearim,-4.57,-44.6106,22741.973248916227,facc_q2,520140.22233826056,dist_q3,23.38409378080805,,dense_coverage_spatial_holdout,,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63106700061,33260000,6310,631067,calibration,1,True,basin_stratified_v2,42,943,True,1802,1,ANA,Rio Mearim,-5.1019,-44.9614,19240.08527754651,facc_q1,649829.7736697976,dist_q3,54.23748999378122,,dense_coverage_spatial_holdout,,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63106700111,33250000,6310,631067,calibration,1,True,basin_stratified_v2,42,943,True,1793,1,ANA,Rio Mearim,-5.5006,-45.2436,17383.67328372617,facc_q1,717801.8761812052,dist_q3,54.23748999378122,,dense_coverage_spatial_holdout,,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63108100111,33680000,6310,631081,validation,1,True,basin_stratified_v2,42,939,True,1918,1,ANA,Rio Itapecuru,-3.6278,-44.3792,50669.203208194675,facc_q3,138522.10789474938,dist_q0,61.907733867198715,61.907733867198715,dense_coverage_spatial_holdout,5,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63108300041,33630000,6310,631083,calibration,1,True,basin_stratified_v2,42,943,True,1909,1,ANA,Rio Itapecuru,-4.1258,-44.1297,36857.38302445863,facc_q3,220693.21884174363,dist_q0,46.524850946820656,,dense_coverage_spatial_holdout,,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63108300081,33590000,6310,631083,calibration,1,True,basin_stratified_v2,42,943,True,1898,1,ANA,Rio Itapecuru,-4.4583,-43.875,34703.47934777613,facc_q3,290613.79091898934,dist_q1,46.524850946820656,,dense_coverage_spatial_holdout,,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63108500071,33550000,6310,631085,validation,1,True,basin_stratified_v2,42,940,True,1889,1,ANA,Rio Itapecuru,-4.865,-43.3675,31224.467145170387,facc_q3,381371.4165555573,dist_q1,72.17056386222656,72.17056386222656,dense_coverage_spatial_holdout,2,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63108500141,33530000,6310,631085,calibration,1,True,basin_stratified_v2,42,943,True,1882,1,ANA,Rio Itapecuru,-5.3372,-43.8844,27729.794569076465,facc_q3,476341.7040249548,dist_q2,77.68109618033674,,dense_coverage_spatial_holdout,,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63108700091,33480000,6310,631087,validation,1,True,basin_stratified_v2,42,943,True,1875,1,ANA,Rio Itapecuru,-6.0208,-44.2486,22459.476568245398,facc_q2,615169.4374905,dist_q3,86.03439733350993,86.03439733350993,dense_coverage_spatial_holdout,3,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63109200181,33760000,6310,631092,calibration,1,True,basin_stratified_v2,42,943,True,1953,1,ANA,NODATA,-3.3347,-43.525,4014.022365071213,facc_q0,230921.0485584235,dist_q0,33.441769636153424,,dense_coverage_spatial_holdout,,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63109200211,33730000,6310,631092,calibration,1,True,basin_stratified_v2,42,943,True,1942,1,ANA,NODATA,-3.5775,-43.7028,4416.8896484375,facc_q0,170608.90922029715,dist_q0,33.441769636153424,,dense_coverage_spatial_holdout,,18,5,11,0.2368432002042621,0.8228384558818412,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63210400101,34980000,6321,632104,calibration,1,True,basin_stratified_v2,42,475,True,2183,1,ANA,NODATA,-3.7239,-41.9742,44536.9372,facc_q2,155903.4419416016,dist_q0,34.63091557745922,,dense_coverage_spatial_holdout,,5,1,2,0.973912769398056,0.4115211615508235,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
63210400171,34940000,6321,632104,calibration,1,True,basin_stratified_v2,42,477,True,2172,1,ANA,NODATA,-3.9028,-42.2297,10632.405,facc_q1,230198.05643911118,dist_q1,34.63091557745922,,dense_coverage_spatial_holdout,,5,1,2,0.973912769398056,0.4115211615508235,True,True,pre_fit_structural_only,True,,dense_gage,bias_correlation_joint_candidate,reach_id_v17b
