v17_reach_id,v16_reach_id,reach_id
74289600054,74289600054,74289600054
74289600063,74289600063,74289600063
74289600071,74289600071,74289600071
74289600081,74289600081,74289600081
74289600096,74289600096,74289600096
74289700011,74289700011,74289700011
74289700021,74289700021,74289700021
74289700034,74289700034,74289700034
74289700043,74289700043,74289700043
74289700053,74289700053,74289700053
74289700061,74289700061,74289700061
74289700071,74289700071,74289700071
74289700081,74289700081,74289700081
74289700091,74289700091,74289700091
74289700101,74289700101,74289700101
74289700111,74289700111,74289700111
74289700121,74289700121,74289700121
74289700131,74289700131,74289700131
74289700146,74289700146,74289700146
74291100011,74291100011,74291100011
74291100021,74291100021,74291100021
74291100031,74291100031,74291100031
74291100041,74291100041,74291100041
74291100051,74291100051,74291100051
74291100061,74291100061,74291100061
74291100071,74291100071,74291100071
74291100081,74291100081,74291100081
74291100091,74291100091,74291100091
74291100101,74291100101,74291100101
74291100111,74291100111,74291100111
74291200011,74291200011,74291200011
74291200021,74291200021,74291200021
74291200031,74291200031,74291200031
74291200041,74291200041,74291200041
74291200051,74291200051,74291200051
74291200061,74291200061,74291200061
74291200071,74291200071,74291200071
74291200081,74291200081,74291200081
74291200091,74291200091,74291200091
74291200101,74291200101,74291200101
74291200111,74291200111,74291200111
74291200121,74291200121,74291200121
74291200131,74291200131,74291200131
74291200141,74291200141,74291200141
74291200151,74291200151,74291200151
74291200161,74291200161,74291200161
74291200171,74291200171,74291200171
74291200181,74291200181,74291200181
74291200191,74291200191,74291200191
74291200201,74291200201,74291200201
74291200211,74291200211,74291200211
74291200221,74291200221,74291200221
74291200231,74291200231,74291200231
74291200241,74291200241,74291200241
74291200251,74291200251,74291200251
74291200264,74291200264,74291200264
74291200271,74291200271,74291200271
74291200281,74291200281,74291200281
74291200291,74291200291,74291200291
74291300011,74291300011,74291300011
74291300021,74291300021,74291300021
74291300031,74291300031,74291300031
74291400011,74291400011,74291400011
74291400024,74291400024,74291400024
74291400031,74291400031,74291400031
74291400041,74291400041,74291400041
74291400051,74291400051,74291400051
74291400061,74291400061,74291400061
74291400071,74291400071,74291400071
74291400081,74291400081,74291400081
74291400091,74291400091,74291400091
74291400101,74291400101,74291400101
74291400111,74291400111,74291400111
74291400121,74291400121,74291400121
74291400134,74291400134,74291400134
74291400143,74291400143,74291400143
74291400743,74291400153,74291400153
74291400153,74291400163,74291400163
74291400163,74291400173,74291400173
74291400183,74291400183,74291400183
74291400173,74291400193,74291400193
74291400673,74291400203,74291400203
74291400603,74291400213,74291400213
74291400213,74291400263,74291400263
74291400203,74291400273,74291400273
74291400223,74291400283,74291400283
74291400233,74291400293,74291400293
74291400243,74291400303,74291400303
74291400253,74291400313,74291400313
74291400493,74291400323,74291400323
74291400263,74291400333,74291400333
74291400271,74291400341,74291400341
74291400283,74291400353,74291400353
74291400291,74291400361,74291400361
74291400303,74291400373,74291400373
74291400503,74291400383,74291400383
74291400511,74291400391,74291400391
74291400311,74291400401,74291400401
74291400324,74291400414,74291400414
74291400333,74291400423,74291400423
74291400343,74291400433,74291400433
74291400353,74291400443,74291400443
74291400363,74291400453,74291400453
74291400373,74291400463,74291400463
74291400383,74291400473,74291400473
74291400391,74291400481,74291400481
74291400423,74291400543,74291400543
74291400433,74291400553,74291400553
74291400443,74291400563,74291400563
74291400453,74291400573,74291400573
74291400463,74291400583,74291400583
74291400471,74291400591,74291400591
74291400643,74291400603,74291400603
74291400651,74291400611,74291400611
74291400613,74291400623,74291400623
74291400621,74291400631,74291400631
74291400523,74291400643,74291400643
74291400193,74291400653,74291400653
74291400413,74291400663,74291400663
74291400543,74291400673,74291400673
74291400553,74291400683,74291400683
74291400563,74291400693,74291400693
74291400571,74291400701,74291400701
74291400581,74291400711,74291400711
74291400723,74291400723,74291400723
74291400683,74291400733,74291400733
74291400693,74291400743,74291400743
74291400701,74291400751,74291400751
74291400756,74291400766,74291400766
74291400406,74291400776,74291400776
74291400486,74291400786,74291400786
74291400666,74291400796,74291400796
74291400636,74291400806,74291400806
74291400536,74291400816,74291400816
74291400596,74291400826,74291400826
74291400736,74291400836,74291400836
74291400716,74291400846,74291400846
74291500011,74291500011,74291500011
74291500021,74291500021,74291500021
74291500031,74291500031,74291500031
74291500041,74291500041,74291500041
74291500051,74291500051,74291500051
74291500061,74291500061,74291500061
74291500071,74291500071,74291500071
74291500081,74291500081,74291500081
74291500091,74291500091,74291500091
74291600011,74291600011,74291600011
74291600021,74291600021,74291600021
74291600036,74291600036,74291600036
74291700011,74291700011,74291700011
74291700021,74291700021,74291700021
74291700031,74291700031,74291700031
74291700041,74291700041,74291700041
74291700051,74291700051,74291700051
74291700061,74291700061,74291700061
74291700071,74291700071,74291700071
74291700081,74291700081,74291700081
74291700091,74291700091,74291700091
74291700101,74291700101,74291700101
74291700111,74291700111,74291700111
74291700121,74291700121,74291700121
74291700131,74291700131,74291700131
74291700141,74291700141,74291700141
74291700156,74291700156,74291700156
74291800011,74291800011,74291800011
74291800021,74291800021,74291800021
74291800031,74291800031,74291800031
74291800041,74291800041,74291800041
74291800051,74291800051,74291800051
74291800061,74291800061,74291800061
74291800076,74291800076,74291800076
74291900011,74291900011,74291900011
74291900021,74291900021,74291900021
74291900031,74291900031,74291900031
74291900041,74291900041,74291900041
74291900051,74291900051,74291900051
74291900061,74291900061,74291900061
74291900071,74291900071,74291900071
74291900081,74291900081,74291900081
74291900091,74291900091,74291900091
74291900101,74291900101,74291900101
74291900111,74291900111,74291900111
74291900121,74291900121,74291900121
74291900131,74291900131,74291900131
74291900141,74291900141,74291900141
74291900151,74291900151,74291900151
74291900161,74291900161,74291900161
74292100011,74292100051,74292100051
74292100021,74292100061,74292100061
74292100034,74292100074,74292100074
74292100041,74292100081,74292100081
74292100051,74292100091,74292100091
74292100061,74292100101,74292100101
74292100071,74292100111,74292100111
74292100084,74292100124,74292100124
74292100091,74292100131,74292100131
74292100101,74292100141,74292100141
74292100111,74292100151,74292100151
74292100124,74292100164,74292100164
74292100131,74292100171,74292100171
74292100144,74292100184,74292100184
74292100151,74292100191,74292100191
74292100161,74292100201,74292100201
74292100171,74292100211,74292100211
74292100181,74292100221,74292100221
74292100191,74292100231,74292100231
74292100201,74292100241,74292100241
74292100211,74292100251,74292100251
74292100221,74292100261,74292100261
74292200011,74292200011,74292200011
74292200024,74292200024,74292200024
74292200033,74292200033,74292200033
74292200041,74292200041,74292200041
74292200051,74292200051,74292200051
74292200061,74292200061,74292200061
74292200071,74292200071,74292200071
74292200081,74292200081,74292200081
74292200091,74292200091,74292200091
74292200101,74292200101,74292200101
74292200111,74292200111,74292200111
74292200121,74292200121,74292200121
74292200131,74292200131,74292200131
74292200141,74292200141,74292200141
74292200151,74292200151,74292200151
74292200161,74292200161,74292200161
74292200181,74292200171,74292200171
74292200191,74292200181,74292200181
74292200201,74292200191,74292200191
74292200211,74292200201,74292200201
74292200221,74292200211,74292200211
74292200231,74292200221,74292200221
74292200176,74292200236,74292200236
74292200246,74292200246,74292200246
74292300011,74292300011,74292300011
74292300021,74292300021,74292300021
74292300031,74292300031,74292300031
74292400011,74292400011,74292400011
74292400021,74292400021,74292400021
74292400031,74292400031,74292400031
74292400041,74292400041,74292400041
74292400051,74292400051,74292400051
74292400061,74292400061,74292400061
74292400071,74292400071,74292400071
74292400081,74292400081,74292400081
74292400091,74292400091,74292400091
74292400101,74292400101,74292400101
74292400111,74292400111,74292400111
74292400121,74292400121,74292400121
74292400141,74292400131,74292400131
74292400151,74292400141,74292400141
74292400161,74292400151,74292400151
74292400171,74292400161,74292400161
74292400181,74292400171,74292400171
74292400136,74292400186,74292400186
74292400196,74292400196,74292400196
74292500011,74292500011,74292500011
74292500024,74292500024,74292500024
74292500033,74292500033,74292500033
74292500043,74292500043,74292500043
74292500051,74292500051,74292500051
74292500061,74292500061,74292500061
74292500071,74292500071,74292500071
74292500081,74292500081,74292500081
74292500091,74292500091,74292500091
74292500101,74292500101,74292500101
74292500111,74292500111,74292500111
74292500121,74292500121,74292500121
74292500131,74292500131,74292500131
74292500141,74292500141,74292500141
74292500151,74292500151,74292500151
74292500161,74292500161,74292500161
74292500171,74292500171,74292500171
74292500181,74292500181,74292500181
74292500191,74292500191,74292500191
74292500201,74292500201,74292500201
74292500211,74292500211,74292500211
74292500221,74292500221,74292500221
74292500231,74292500231,74292500231
74292500241,74292500241,74292500241
74292500251,74292500251,74292500251
74292500261,74292500261,74292500261
74292500271,74292500271,74292500271
74292500281,74292500281,74292500281
74292500291,74292500291,74292500291
74292500301,74292500301,74292500301
74292500311,74292500311,74292500311
74292500321,74292500321,74292500321
74292500331,74292500331,74292500331
74292500344,74292500344,74292500344
74292500353,74292500353,74292500353
74292500363,74292500363,74292500363
74292500371,74292500371,74292500371
74292500381,74292500381,74292500381
74292700011,74292700391,74292700391
74292700021,74292700401,74292700401
74292700031,74292700411,74292700411
74292700041,74292700421,74292700421
74292700051,74292700431,74292700431
74292700061,74292700441,74292700441
74292700071,74292700451,74292700451
74292700081,74292700461,74292700461
74292700091,74292700471,74292700471
74292700101,74292700481,74292700481
74292700111,74292700491,74292700491
74292700121,74292700501,74292700501
74292900011,74292900511,74292900511
74292900021,74292900521,74292900521
74292900034,74292900534,74292900534
74292900043,74292900543,74292900543
74292900051,74292900551,74292900551
74292900061,74292900561,74292900561
74292900071,74292900011,74292900011
74292900081,74292900021,74292900021
74292900091,74292900031,74292900031
74292900101,74292900041,74292900041
74292900116,74292900056,74292900056
74293100011,74293100011,74293100011
74293100021,74293100021,74293100021
74293100031,74293100031,74293100031
74293300011,74293300041,74293300041
74293300021,74293300051,74293300051
74293300031,74293300061,74293300061
74293300041,74293300071,74293300071
74293300051,74293300081,74293300081
74293300061,74293300091,74293300091
74293300071,74293300101,74293300101
74293300081,74293300111,74293300111
74293300091,74293300121,74293300121
74293300101,74293300131,74293300131
74293400011,74293400011,74293400011
74293400021,74293400021,74293400021
74293400031,74293400031,74293400031
74293400041,74293400041,74293400041
74293400051,74293400051,74293400051
74293400061,74293400061,74293400061
74293400071,74293400071,74293400071
74293400084,74293400084,74293400084
74293400091,74293400091,74293400091
74293400101,74293400101,74293400101
74293400111,74293400111,74293400111
74293400121,74293400121,74293400121
74293400136,74293400136,74293400136
74293500011,74293500011,74293500011
74293500021,74293500021,74293500021
74293500031,74293500031,74293500031
74293700011,74293700011,74293700011
74293700021,74293700021,74293700021
74293700031,74293700031,74293700031
74293700041,74293700041,74293700041
74293700051,74293700051,74293700051
74293700061,74293700061,74293700061
74293800011,74293800011,74293800011
74293800021,74293800021,74293800021
74293800031,74293800031,74293800031
74293800041,74293800041,74293800041
74293800051,74293800051,74293800051
74293800061,74293800061,74293800061
74293800071,74293800071,74293800071
74293800081,74293800081,74293800081
74293800091,74293800091,74293800091
74293800101,74293800101,74293800101
74293800111,74293800111,74293800111
74293800126,74293800126,74293800126
74293900011,74293900011,74293900011
74293900021,74293900021,74293900021
74293900031,74293900031,74293900031
74293900041,74293900041,74293900041
74293900051,74293900051,74293900051
74293900061,74293900061,74293900061
74294100011,74294100011,74294100011
74294100021,74294100021,74294100021
74294100031,74294100031,74294100031
74294100041,74294100041,74294100041
74294200011,74294200011,74294200011
74294200021,74294200021,74294200021
74294200031,74294200031,74294200031
74294200041,74294200041,74294200041
74294200051,74294200051,74294200051
74294200061,74294200061,74294200061
74294200071,74294200071,74294200071
74294200081,74294200081,74294200081
74294200091,74294200091,74294200091
74294200101,74294200101,74294200101
74294200111,74294200111,74294200111
74294200121,74294200121,74294200121
74294200131,74294200131,74294200131
74294200141,74294200141,74294200141
74294200151,74294200151,74294200151
74294200161,74294200161,74294200161
74294200171,74294200171,74294200171
74294200181,74294200181,74294200181
74294200191,74294200191,74294200191
74294200201,74294200201,74294200201
74294200211,74294200211,74294200211
74294200221,74294200221,74294200221
74294200231,74294200231,74294200231
74294200241,74294200241,74294200241
74294200251,74294200251,74294200251
74294200266,74294200266,74294200266
74294300011,74294300011,74294300011
74294300021,74294300021,74294300021
74294300031,74294300031,74294300031
74294300041,74294300041,74294300041
74294300051,74294300051,74294300051
74294300061,74294300061,74294300061
74294300071,74294300071,74294300071
74294300081,74294300081,74294300081
74294300091,74294300091,74294300091
74294400011,74294400011,74294400011
74294400021,74294400021,74294400021
74294400031,74294400031,74294400031
74294400041,74294400041,74294400041
74294400051,74294400051,74294400051
74294400621,74294400061,74294400061
74294400631,74294400071,74294400071
74294400641,74294400081,74294400081
74294400651,74294400091,74294400091
74294400661,74294400101,74294400101
74294400671,74294400111,74294400111
74294400681,74294400121,74294400121
74294400061,74294400131,74294400131
74294400071,74294400141,74294400141
74294400081,74294400151,74294400151
74294400321,74294400161,74294400161
74294400331,74294400171,74294400171
74294400341,74294400181,74294400181
74294400571,74294400191,74294400191
74294400581,74294400201,74294400201
74294400591,74294400211,74294400211
74294400601,74294400221,74294400221
74294400091,74294400231,74294400231
74294400101,74294400241,74294400241
74294400111,74294400251,74294400251
74294400121,74294400261,74294400261
74294400134,74294400274,74294400274
74294400141,74294400281,74294400281
74294400151,74294400291,74294400291
74294400161,74294400301,74294400301
74294400171,74294400311,74294400311
74294400181,74294400321,74294400321
74294400191,74294400331,74294400331
74294400201,74294400341,74294400341
74294400211,74294400351,74294400351
74294400221,74294400361,74294400361
74294400231,74294400371,74294400371
74294400241,74294400381,74294400381
74294400251,74294400391,74294400391
74294400261,74294400401,74294400401
74294400271,74294400411,74294400411
74294400281,74294400421,74294400421
74294400291,74294400431,74294400431
74294400301,74294400441,74294400441
74294400351,74294400451,74294400451
74294400361,74294400461,74294400461
74294400371,74294400471,74294400471
74294400381,74294400481,74294400481
74294400391,74294400491,74294400491
74294400401,74294400501,74294400501
74294400411,74294400511,74294400511
74294400421,74294400521,74294400521
74294400431,74294400531,74294400531
74294400441,74294400541,74294400541
74294400451,74294400551,74294400551
74294400461,74294400561,74294400561
74294400471,74294400571,74294400571
74294400481,74294400581,74294400581
74294400491,74294400591,74294400591
74294400501,74294400601,74294400601
74294400521,74294400611,74294400611
74294400531,74294400621,74294400621
74294400541,74294400631,74294400631
74294400551,74294400641,74294400641
74294400696,74294400656,74294400656
74294400616,74294400666,74294400666
74294400316,74294400676,74294400676
74294400516,74294400686,74294400686
74294500011,74294500011,74294500011
74294500021,74294500021,74294500021
74294500031,74294500031,74294500031
74294500041,74294500041,74294500041
74294500051,74294500051,74294500051
74294500061,74294500061,74294500061
74294500071,74294500071,74294500071
74294500081,74294500081,74294500081
74294500311,74294500091,74294500091
74294500321,74294500101,74294500101
74294500121,74294500111,74294500111
74294500331,74294500121,74294500121
74294500131,74294500151,74294500151
74294500141,74294500161,74294500161
74294500151,74294500171,74294500171
74294500161,74294500181,74294500181
74294500171,74294500191,74294500191
74294500181,74294500201,74294500201
74294500191,74294500211,74294500211
74294500201,74294500221,74294500221
74294500211,74294500231,74294500231
74294500221,74294500241,74294500241
74294500231,74294500251,74294500251
74294500241,74294500261,74294500261
74294500251,74294500271,74294500271
74294500261,74294500281,74294500281
74294500271,74294500291,74294500291
74294500281,74294500301,74294500301
74294500293,74294500313,74294500313
74294500091,74294500321,74294500321
74294500101,74294500331,74294500331
74294500111,74294500341,74294500341
74294500341,74294500351,74294500351
74294500351,74294500361,74294500361
74294500303,74294500013,74294500013
74294600011,74294600021,74294600021
74294600021,74294600031,74294600031
74294600031,74294600041,74294600041
74294600041,74294600051,74294600051
74294600051,74294600061,74294600061
74294600061,74294600071,74294600071
74294600071,74294600081,74294600081
74294600081,74294600091,74294600091
74294600091,74294600101,74294600101
74294600101,74294600111,74294600111
74294600111,74294600121,74294600121
74294600121,74294600131,74294600131
74294600131,74294600141,74294600141
74294600141,74294600151,74294600151
74294600151,74294600161,74294600161
74294600161,74294600171,74294600171
74294600171,74294600181,74294600181
74294600181,74294600191,74294600191
74294600191,74294600201,74294600201
74294600201,74294600211,74294600211
74294600211,74294600221,74294600221
74294600221,74294600231,74294600231
74294600231,74294600241,74294600241
74294600241,74294600251,74294600251
74294600251,74294600261,74294600261
74294600261,74294600271,74294600271
74294600271,74294600281,74294600281
74294600281,74294600291,74294600291
74294600291,74294600301,74294600301
74294600301,74294600311,74294600311
74294600311,74294600321,74294600321
74294600321,74294600331,74294600331
74294600331,74294600341,74294600341
74294600341,74294600351,74294600351
74294600351,74294600361,74294600361
74294600364,74294600374,74294600374
74294600371,74294600381,74294600381
74294600384,74294600394,74294600394
74294600391,74294600401,74294600401
74294600401,74294600411,74294600411
74294600411,74294600421,74294600421
74294600424,74294600434,74294600434
74294600431,74294600441,74294600441
74294600444,74294600454,74294600454
74294600454,74294600464,74294600464
74294600461,74294600471,74294600471
74294600474,74294600484,74294600484
74294600481,74294600491,74294600491
74294600494,74294600504,74294600504
74294600504,74294600514,74294600514
74294600511,74294600521,74294600521
74294600524,74294600534,74294600534
74294600534,74294600544,74294600544
74294600544,74294600554,74294600554
74294600554,74294600564,74294600564
74294600564,74294600574,74294600574
74294600571,74294600581,74294600581
74294600584,74294600594,74294600594
74294600596,74294600616,74294600616
74294700011,74294700011,74294700011
74294700021,74294700021,74294700021
74294700031,74294700031,74294700031
74294700041,74294700041,74294700041
74294700051,74294700051,74294700051
74294700061,74294700061,74294700061
74294700071,74294700071,74294700071
74294700081,74294700081,74294700081
74294700091,74294700091,74294700091
74294700103,74294700103,74294700103
74294700113,74294700113,74294700113
74294700123,74294700123,74294700123
74294700131,74294700131,74294700131
74294700141,74294700141,74294700141
74294700151,74294700151,74294700151
74294700161,74294700161,74294700161
74294700171,74294700171,74294700171
74294700181,74294700181,74294700181
74294700191,74294700191,74294700191
74294700201,74294700201,74294700201
74294700211,74294700211,74294700211
74294700221,74294700101,74294700101
74294700231,74294700111,74294700111
74294700241,74294700121,74294700121
74294700251,74294700221,74294700221
74294700261,74294700231,74294700231
74294700271,74294700241,74294700241
74294700281,74294700251,74294700251
74294700291,74294700261,74294700261
74294700304,74294700184,74294700184
74294700311,74294700271,74294700271
74294700324,74294700204,74294700204
74294700331,74294700281,74294700281
74294700344,74294700224,74294700224
74294700351,74294700291,74294700291
74294900014,74294900244,74294900244
74294900021,74294900251,74294900251
74294900034,74294900264,74294900264
74294900044,74294900274,74294900274
74294900051,74294900281,74294900281
74294900064,74294900294,74294900294
74294900073,74294900303,74294900303
74294900081,74294900311,74294900311
74294900091,74294900321,74294900321
74294900104,74294900334,74294900334
74294900113,74294900343,74294900343
74294900121,74294900351,74294900351
74294900131,74294900361,74294900361
74294900144,74294900374,74294900374
74294900151,74294900381,74294900381
74294900161,74294900391,74294900391
74294900171,74294900401,74294900401
74294900181,74294900411,74294900411
74294900194,74294900424,74294900424
74294900201,74294900431,74294900431
74294900211,74294900441,74294900441
74294900221,74294900451,74294900451
74294900231,74294900461,74294900461
74294900241,74294900471,74294900471
74294900254,74294900484,74294900484
74294900383,74294900493,74294900493
74294900391,74294900501,74294900501
74294900404,74294900514,74294900514
74294900413,74294900523,74294900523
74294900423,74294900533,74294900533
74294900431,74294900541,74294900541
74294900443,74294900553,74294900553
74294900451,74294900561,74294900561
74294900464,74294900574,74294900574
74294900471,74294900581,74294900581
74294900481,74294900591,74294900591
74294900494,74294900604,74294900604
74294900503,74294900613,74294900613
74294900783,74294900623,74294900623
74294900733,74294900633,74294900633
74294900743,74294900643,74294900643
74294900751,74294900651,74294900651
74294900761,74294900661,74294900661
74294900513,74294900673,74294900673
74294900523,74294900683,74294900683
74294900531,74294900691,74294900691
74294900541,74294900701,74294900701
74294900551,74294900711,74294900711
74294900561,74294900721,74294900721
74294900571,74294900731,74294900731
74294900581,74294900741,74294900741
74294900591,74294900751,74294900751
74294900601,74294900761,74294900761
74294900611,74294900771,74294900771
74294900621,74294900781,74294900781
74294900631,74294900791,74294900791
74294900641,74294900801,74294900801
74294900651,74294900811,74294900811
74294900661,74294900821,74294900821
74294900671,74294900831,74294900831
74294900681,74294900841,74294900841
74294900691,74294900851,74294900851
74294900701,74294900861,74294900861
74294900711,74294900871,74294900871
74294900264,74294900884,74294900884
74294900274,74294900894,74294900894
74294900281,74294900901,74294900901
74294900291,74294900911,74294900911
74294900301,74294900921,74294900921
74294900311,74294900931,74294900931
74294900321,74294900941,74294900941
74294900331,74294900951,74294900951
74294900344,74294900964,74294900964
74294900353,74294900973,74294900973
74294900361,74294900981,74294900981
74294900374,74294900994,74294900994
74294900796,74294901006,74294901006
74294900776,74294901016,74294901016
74294900726,74294901026,74294901026
74295100071,74295100031,74295100031
74295100081,74295100041,74295100041
74295100091,74295100051,74295100051
74295100101,74295100061,74295100061
74295100111,74295100071,74295100071
74295100121,74295100081,74295100081
74295100131,74295100091,74295100091
74295100141,74295100101,74295100101
74295100151,74295100111,74295100111
74295100161,74295100121,74295100121
74295100171,74295100131,74295100131
74295100181,74295100141,74295100141
74295100191,74295100151,74295100151
74295100011,74295100301,74295100301
74295100021,74295100311,74295100311
74295100031,74295100321,74295100321
74295100041,74295100331,74295100331
74295100051,74295100341,74295100341
74295100061,74295100351,74295100351
74295100231,74295100371,74295100371
74295100241,74295100381,74295100381
74295100251,74295100391,74295100391
74295100261,74295100401,74295100401
74295100271,74295100411,74295100411
74295100281,74295100421,74295100421
74295100291,74295100431,74295100431
74295100301,74295100441,74295100441
74295100311,74295100451,74295100451
74295100321,74295100461,74295100461
74295100204,74295100504,74295100504
74295100211,74295100511,74295100511
74295100221,74295100521,74295100521
74295100336,74295100546,74295100546
74295200011,74295200011,74295200011
74295200021,74295200021,74295200021
74295200031,74295200031,74295200031
74295200041,74295200041,74295200041
74295200051,74295200051,74295200051
74295200061,74295200061,74295200061
74295200071,74295200071,74295200071
74295200081,74295200081,74295200081
74295200091,74295200091,74295200091
74295200101,74295200101,74295200101
74295200111,74295200111,74295200111
74295200121,74295200121,74295200121
74295200131,74295200131,74295200131
74295200141,74295200141,74295200141
74295200151,74295200151,74295200151
74295200161,74295200161,74295200161
74295200171,74295200171,74295200171
74295200181,74295200181,74295200181
74295200196,74295200196,74295200196
74295300011,74295300011,74295300011
74295300021,74295300021,74295300021
74295300031,74295300031,74295300031
74295300041,74295300041,74295300041
74295300051,74295300051,74295300051
74295300061,74295300061,74295300061
74295300071,74295300071,74295300071
74295300081,74295300081,74295300081
74295400011,74295400011,74295400011
74295400021,74295400021,74295400021
74295400031,74295400031,74295400031
74295400041,74295400041,74295400041
74295400051,74295400051,74295400051
74295400061,74295400061,74295400061
74295400071,74295400071,74295400071
74295400081,74295400081,74295400081
74295400091,74295400091,74295400091
74295400101,74295400101,74295400101
74295400111,74295400111,74295400111
74295400121,74295400121,74295400121
74295400131,74295400131,74295400131
74295400141,74295400141,74295400141
74295400151,74295400151,74295400151
74295400161,74295400161,74295400161
74295400171,74295400171,74295400171
74295400181,74295400181,74295400181
74295400191,74295400191,74295400191
74295400201,74295400201,74295400201
74295400211,74295400211,74295400211
74295400221,74295400221,74295400221
74295400231,74295400231,74295400231
74295400241,74295400241,74295400241
74295400251,74295400251,74295400251
74295400261,74295400261,74295400261
74295400271,74295400271,74295400271
74295400281,74295400281,74295400281
74295400294,74295400294,74295400294
74295400301,74295400301,74295400301
74295400311,74295400311,74295400311
74295400321,74295400321,74295400321
74295400331,74295400331,74295400331
74295400346,74295400346,74295400346
74295500011,74295500011,74295500011
74295500024,74295500024,74295500024
74295500033,74295500033,74295500033
74295500043,74295500043,74295500043
74295500051,74295500051,74295500051
74295500063,74295500063,74295500063
74295500071,74295500071,74295500071
74295600011,74295600011,74295600011
74295600471,74295600021,74295600021
74295600481,74295600031,74295600031
74295600491,74295600041,74295600041
74295600021,74295600051,74295600051
74295600031,74295600061,74295600061
74295600041,74295600071,74295600071
74295600051,74295600081,74295600081
74295600061,74295600091,74295600091
74295600071,74295600101,74295600101
74295600081,74295600111,74295600111
74295600091,74295600121,74295600121
74295600101,74295600131,74295600131
74295600111,74295600141,74295600141
74295600121,74295600151,74295600151
74295600131,74295600161,74295600161
74295600141,74295600171,74295600171
74295600151,74295600181,74295600181
74295600161,74295600191,74295600191
74295600171,74295600201,74295600201
74295600184,74295600214,74295600214
74295600191,74295600221,74295600221
74295600204,74295600234,74295600234
74295600211,74295600241,74295600241
74295600224,74295600254,74295600254
74295600441,74295600261,74295600261
74295600451,74295600271,74295600271
74295600231,74295600281,74295600281
74295600244,74295600294,74295600294
74295600251,74295600301,74295600301
74295600264,74295600314,74295600314
74295600271,74295600321,74295600321
74295600281,74295600331,74295600331
74295600291,74295600341,74295600341
74295600301,74295600351,74295600351
74295600311,74295600361,74295600361
74295600321,74295600371,74295600371
74295600331,74295600381,74295600381
74295600341,74295600391,74295600391
74295600351,74295600401,74295600401
74295600361,74295600411,74295600411
74295600371,74295600421,74295600421
74295600381,74295600431,74295600431
74295600391,74295600441,74295600441
74295600401,74295600451,74295600451
74295600411,74295600461,74295600461
74295600421,74295600471,74295600471
74295600506,74295600496,74295600496
74295600466,74295600506,74295600506
74295600436,74295600516,74295600516
74295700011,74295700011,74295700011
74295700021,74295700021,74295700021
74295700031,74295700031,74295700031
74295700041,74295700041,74295700041
74295700051,74295700051,74295700051
74295700061,74295700061,74295700061
74295700074,74295700074,74295700074
74295700083,74295700083,74295700083
74295700093,74295700093,74295700093
74295700103,74295700103,74295700103
74295700113,74295700113,74295700113
74295700123,74295700123,74295700123
74295700133,74295700133,74295700133
74295700143,74295700143,74295700143
74295700153,74295700153,74295700153
74295700163,74295700163,74295700163
74295700173,74295700173,74295700173
74295700183,74295700183,74295700183
74295700193,74295700193,74295700193
74295900011,74295900301,74295900301
74295900023,74295900313,74295900313
74295800011,74295800011,74295800011
74295800021,74295800021,74295800021
74295800031,74295800031,74295800031
74295800041,74295800041,74295800041
74295800051,74295800051,74295800051
74295800061,74295800061,74295800061
74295800071,74295800071,74295800071
74295800081,74295800081,74295800081
74295800091,74295800091,74295800091
74295800101,74295800101,74295800101
74295800111,74295800111,74295800111
74295800121,74295800121,74295800121
74295800131,74295800131,74295800131
74295800141,74295800141,74295800141
74295800151,74295800151,74295800151
74295800161,74295800161,74295800161
74295800461,74295800171,74295800171
74295800171,74295800181,74295800181
74295800181,74295800191,74295800191
74295800191,74295800201,74295800201
74295800201,74295800211,74295800211
74295800211,74295800221,74295800221
74295800221,74295800231,74295800231
74295800231,74295800241,74295800241
74295800241,74295800251,74295800251
74295800251,74295800261,74295800261
74295800261,74295800271,74295800271
74295800271,74295800281,74295800281
74295800281,74295800291,74295800291
74295800291,74295800301,74295800301
74295800301,74295800311,74295800311
74295800311,74295800321,74295800321
74295800321,74295800331,74295800331
74295800331,74295800341,74295800341
74295800341,74295800351,74295800351
74295800351,74295800361,74295800361
74295800361,74295800371,74295800371
74295800371,74295800381,74295800381
74295800381,74295800391,74295800391
74295800391,74295800401,74295800401
74295800401,74295800411,74295800411
74295800411,74295800421,74295800421
74295800421,74295800431,74295800431
74295800431,74295800441,74295800441
74295800441,74295800451,74295800451
74295800456,74295800476,74295800476
74295900303,74295900013,74295900013
74295900033,74295900023,74295900023
74295900043,74295900033,74295900033
74295900053,74295900043,74295900043
74295900063,74295900053,74295900053
74295900263,74295900063,74295900063
74295900253,74295900073,74295900073
74295900273,74295900083,74295900083
74295900073,74295900103,74295900103
74295900084,74295900114,74295900114
74295900093,74295900123,74295900123
74295900103,74295900133,74295900133
74295900113,74295900143,74295900143
74295900123,74295900153,74295900153
74295900133,74295900163,74295900163
74295900143,74295900173,74295900173
74295900153,74295900183,74295900183
74295900163,74295900193,74295900193
74295900171,74295900201,74295900201
74295900183,74295900213,74295900213
74295900191,74295900221,74295900221
74295900203,74295900233,74295900233
74295900211,74295900241,74295900241
74295900224,74295900254,74295900254
74295900233,74295900263,74295900263
74295900293,74295900273,74295900273
74295900283,74295900283,74295900283
74295900243,74295900293,74295900293
74296100013,74296100013,74296100013
